symbol_id,symbol,fiscal_date_ending,report_type,reported_currency,gross_profit,total_revenue,cost_of_revenue,cost_of_goods_and_services_sold,operating_income,selling_general_and_administrative,research_and_development,operating_expenses,investment_income_net,net_interest_income,interest_income,interest_expense,non_interest_income,other_non_operating_income,depreciation,depreciation_and_amortization,income_before_tax,income_tax_expense,interest_and_debt_expense,net_income_from_continuing_operations,comprehensive_income_net_of_tax,ebit,ebitda,net_income,api_response_status,created_at,updated_at
5202,STLD,2018-12-31,quarterly,USD,521235000.0,2903892000.0,2382657000.0,2382657000.0,365553000.0,148248000.0,0.0,155682000.0,,,,31652000.0,,7384000.0,,80560000.0,341285000.0,71433000.0,,269852000.0,,372937000.0,453497000.0,270004000.0,pass,2025-08-05 11:09:51.785037,2025-08-05 11:09:51.785037
7222,AMRN,2023-06-30,quarterly,USD,42668000.0,80167000.0,37499000.0,37499000.0,-23959000.0,18642000.0,5642000.0,66627000.0,,3001000.0,3001000.0,,,,,734353.0,-17915000.0,-355000.0,,-17560000.0,,-13929353.0,-13195000.0,-17560000.0,pass,2025-08-05 11:17:23.783512,2025-08-05 11:17:23.783512
476,NNI,2005-06-30,quarterly,USD,129848000.0,72475000.0,71085000.0,71085000.0,-3528000.0,39977000.0,0.0,209000000.0,,,,133277000.0,,,,23250000.0,-3528000.0,-1755000.0,,0.0,,129749000.0,152999000.0,-1773000.0,pass,2025-08-05 08:57:20.291865,2025-08-05 08:57:20.291865
6353,CDW,2012-09-30,quarterly,USD,432700000.0,2623300000.0,2190600000.0,2190600000.0,139700000.0,257000000.0,0.0,293000000.0,,,,76700000.0,,200000.0,,53400000.0,63200000.0,25200000.0,,38000000.0,,139900000.0,193300000.0,38000000.0,pass,2025-08-05 11:19:26.070730,2025-08-05 11:19:26.070730
9896,INVA,2022-03-31,quarterly,USD,90059000.0,90059000.0,3501000.0,3501000.0,77729000.0,6492000.0,5838000.0,12330000.0,,-2688000.0,322000.0,3010000.0,,-30323000.0,,3501000.0,44718000.0,6860000.0,,37858000.0,,25643000.0,29144000.0,15773000.0,pass,2025-08-05 10:13:30.520667,2025-08-05 10:13:30.520667
7893,ASPS,2012-12-31,annual,USD,202159000.0,568360000.0,366201000.0,366201000.0,127447000.0,64573000.0,0.0,74712000.0,,,,1210000.0,,-1588000.0,,17806000.0,124649000.0,8738000.0,,115911000.0,,127447000.0,145253000.0,110627000.0,pass,2025-08-05 10:40:40.470545,2025-08-05 10:40:40.470545
2494,NEM,2008-06-30,quarterly,USD,704000000.0,1522000000.0,818000000.0,818000000.0,444000000.0,37000000.0,39000000.0,260000000.0,,,,35000000.0,,,,184000000.0,310000000.0,-37000000.0,,0.0,,329000000.0,513000000.0,271000000.0,pass,2025-08-04 23:26:37.650683,2025-08-04 23:26:37.650683
5968,CNA,2021-09-30,quarterly,USD,2672000000.0,2959000000.0,287000000.0,287000000.0,342000000.0,,,-2330000000.0,,-28000000.0,28000000.0,28000000.0,,,,14000000.0,314000000.0,58000000.0,,256000000.0,,342000000.0,356000000.0,256000000.0,pass,2025-08-04 23:34:14.496540,2025-08-04 23:34:14.496540
2002,LBRDP,2016-06-30,quarterly,USD,2317000.0,2966000.0,649000.0,649000.0,-10737000.0,9131000.0,2945000.0,13703000.0,,,,4016000.0,,,,978000.0,1435125000.0,544971000.0,,,,-10737000.0,-9759000.0,890154000.0,pass,2025-08-05 11:23:08.401847,2025-08-05 11:23:08.401847
3185,UTMD,2021-09-30,quarterly,USD,8073000.0,12572000.0,4499000.0,4499000.0,5098000.0,2848000.0,127000.0,2975000.0,,,,,,59000.0,,1830000.0,5157000.0,951000.0,,5157000.0,,5098000.0,6928000.0,4206000.0,pass,2025-08-05 10:10:13.058336,2025-08-05 10:10:13.058336
17833,BPT,,quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,error,2025-08-04 23:37:33.418790,2025-08-04 23:37:33.418790
1691,MBAY,2004-12-31,annual,USD,6284000.0,18831000.0,12547000.0,12547000.0,-5432000.0,10743000.0,0.0,24263000.0,,,,0.0,,0.0,,,-15360000.0,14753000.0,,-30113000.0,,-5432000.0,,-30113000.0,pass,2025-08-05 10:04:35.754049,2025-08-05 10:04:35.754049
12457,PAY,2012-06-30,quarterly,USD,207507000.0,489050000.0,281543000.0,281543000.0,56077000.0,43414000.0,38657000.0,151430000.0,,,,16374000.0,,389000.0,,46294000.0,40092000.0,2313000.0,,37779000.0,,56382000.0,102676000.0,37695000.0,pass,2025-08-04 23:56:36.661438,2025-08-04 23:56:36.661438
14205,TRAQ,,quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,error,2025-08-04 23:22:54.886282,2025-08-04 23:22:54.886282
8114,BNRG,2023-03-31,quarterly,USD,-330000.0,0.0,330000.0,330000.0,-2221000.0,1029000.0,600000.0,1891000.0,,-139000.0,35000.0,174000.0,,,,59750.0,-2360000.0,-6584.0,,-2360000.0,,-2245750.0,-2186000.0,-2360000.0,pass,2025-08-05 10:40:33.845751,2025-08-05 10:40:33.845751
10907,FUFUW,2023-12-31,quarterly,USD,21668000.0,144411000.0,122743000.0,122743000.0,18960000.0,1934000.0,391000.0,2708000.0,,-1450627.0,99968.0,1528000.0,,,,6097000.0,42622000.0,7314000.0,,5363462.0,,38053000.0,44150000.0,35308000.0,pass,2025-08-05 11:18:42.624069,2025-08-05 11:18:42.624069
3682,XPEL,2015-12-31,quarterly,USD,2819871.0,11171906.0,8352035.0,8352035.0,105912.0,2165473.0,360398.0,2676613.0,,,,51592.0,,,,254515.0,108377.0,308381.0,,,,159969.0,414484.0,-158744.0,pass,2025-08-05 09:18:10.539731,2025-08-05 09:18:10.539731
691,NXTT,2022-06-30,quarterly,USD,1503733.0,1608080.0,104347.0,104347.0,-465090.0,308110.0,,1968826.0,,,,,,,,13696.0,-437768.0,4869.0,,,,-437773.0,-424077.0,-442637.0,pass,2025-08-05 10:17:19.468813,2025-08-05 10:17:19.468813
2999,UCB,2022-06-30,quarterly,None,200763000.0,214842000.0,14079000.0,14079000.0,85967000.0,71500000.0,,114796000.0,,,,8475000.0,,,,10640000.0,85967000.0,19125000.0,,,,85967000.0,96607000.0,66842000.0,pass,2025-08-05 10:55:42.383893,2025-08-05 10:55:42.383893
307,PAA,2014-12-31,annual,USD,2116000000.0,43464000000.0,41348000000.0,41348000000.0,1791000000.0,325000000.0,0.0,325000000.0,,,,348000000.0,,106000000.0,,392000000.0,1557000000.0,171000000.0,,1386000000.0,,1897000000.0,2289000000.0,1384000000.0,pass,2025-08-05 09:15:47.225682,2025-08-05 09:15:47.225682
7787,AISP,2023-03-31,quarterly,USD,804279.0,2939000.0,2134000.0,2134000.0,-1702000.0,4092646.0,674080.0,2506000.0,,-13941.0,,5064.0,,,,209626.0,-1712000.0,-210000.0,,-3103279.0,,-1706626.0,-1497000.0,-1712000.0,pass,2025-08-05 10:51:43.445270,2025-08-05 10:51:43.445270
4427,SB,2007-06-30,quarterly,USD,31392000.0,34738000.0,3346000.0,3346000.0,28852000.0,260000.0,0.0,2540000.0,,,,1626000.0,,,,2280000.0,36106000.0,-5968000.0,,0.0,,28852000.0,31132000.0,34820000.0,pass,2025-08-05 08:54:04.767126,2025-08-05 08:54:04.767126
341,PAR,2015-12-31,annual,USD,45057000.0,229003000.0,183946000.0,183946000.0,6629000.0,27374000.0,10867000.0,38523000.0,,,591000.0,308000.0,,-800000.0,,3070000.0,5521000.0,1500000.0,,4021000.0,,6629000.0,9699000.0,-891000.0,pass,2025-08-05 09:06:40.545505,2025-08-05 09:06:40.545505
9574,JYNT,2024-09-30,quarterly,USD,27375223.0,30198490.0,2823267.0,2823267.0,-3185887.0,20754264.0,,30561110.0,,,,,,,,1239233.0,-3102554.0,62585.0,,-3165139.0,,619332.0,1858565.0,-3165139.0,pass,2025-08-05 09:52:36.742805,2025-08-05 09:52:36.742805
1954,KGEI,2023-12-31,quarterly,USD,58968000.0,67789000.0,8821000.0,8821000.0,57636000.0,1381000.0,,1332000.0,,-855000.0,0.0,855000.0,,,,3505000.0,58753000.0,54811000.0,,55394000.0,,59608000.0,63113000.0,4797000.0,pass,2025-08-05 10:29:14.812251,2025-08-05 10:29:14.812251
9869,IMKTA,2005-03-31,quarterly,USD,142028117.0,557267255.0,415239138.0,415239138.0,21526773.0,121600000.0,0.0,120501344.0,,,,12911766000.0,,,,14135801.0,8853532.0,3380000.0,,0.0,,21526773.0,35662574.0,5473532.0,pass,2025-08-05 09:48:47.502264,2025-08-05 09:48:47.502264
6635,DEI,2018-06-30,quarterly,USD,150743000.0,219469000.0,68726000.0,68726000.0,67927000.0,9437000.0,0.0,82816000.0,,,,33268000.0,,1668000.0,,73379000.0,37033000.0,5349000.0,,36327000.0,,67927000.0,141306000.0,31528000.0,pass,2025-08-05 08:47:05.207042,2025-08-05 08:47:05.207042
3834,ZVRA,2021-03-31,quarterly,USD,11117000.0,12117000.0,1000000.0,1000000.0,6960000.0,1892000.0,2265000.0,4157000.0,,,,349000.0,,,,64000.0,-10296000.0,285000.0,,,,-9947000.0,-9883000.0,-10296000.0,pass,2025-08-05 09:15:30.677263,2025-08-05 09:15:30.677263
4613,SFD,2015-06-30,quarterly,None,418500000.0,3486600000.0,3068100000.0,3068100000.0,186100000.0,,,232400000.0,,,,31500000.0,,,,58400000.0,155300000.0,51100000.0,,,,186800000.0,245200000.0,104200000.0,pass,2025-08-05 10:26:17.941084,2025-08-05 10:26:17.941084
4564,SJ,2024-12-31,quarterly,CNY,65866000.0,350866000.0,285000000.0,285000000.0,5422000.0,27827000.0,32661000.0,345444000.0,,411000.0,411000.0,,,,,,-6165000.0,,,-7520000.0,,,,-3006000.0,pass,2025-08-05 10:49:40.211169,2025-08-05 10:49:40.211169
6316,CBU,2024-09-30,quarterly,USD,181233000.0,240097000.0,58864000.0,58864000.0,57030000.0,78022000.0,,124203000.0,,112745000.0,163900000.0,51155000.0,,,,6972000.0,57030000.0,13129000.0,,43901000.0,,57030000.0,64002000.0,43901000.0,pass,2025-08-05 00:02:41.891056,2025-08-05 00:02:41.891056
4830,RH,2017-01-31,quarterly,USD,196654000.0,586706000.0,390052000.0,390052000.0,27110000.0,89744000.0,,169544000.0,,,,12639000.0,,,,15747000.0,15156000.0,5720000.0,,,,47499000.0,63246000.0,9436000.0,pass,2025-08-04 23:50:18.699123,2025-08-04 23:50:18.699123
3531,TRNO,2017-03-31,quarterly,USD,22894000.0,31441000.0,8547000.0,8547000.0,9565000.0,4179000.0,0.0,13363000.0,,,,3766000.0,,35000.0,,8848000.0,5799000.0,3766000.0,,5799000.0,,9531000.0,18379000.0,5799000.0,pass,2025-08-05 08:45:54.998073,2025-08-05 08:45:54.998073
4196,WSBC,2008-12-31,annual,USD,185234000.0,339112000.0,153878000.0,153878000.0,42610000.0,72855000.0,,142624000.0,,,,121229000.0,,,,6382000.0,42610000.0,4493000.0,,,,42610000.0,48992000.0,38117000.0,pass,2025-08-05 11:11:50.733871,2025-08-05 11:11:50.733871
4548,SHOP,2023-06-30,quarterly,USD,835000000.0,1694000000.0,859000000.0,859000000.0,-1636000000.0,131000000.0,648000000.0,2471000000.0,,58000000.0,58000000.0,,,,,17000000.0,-1301000000.0,10000000.0,,-1311000000.0,,-296000000.0,-279000000.0,-1311000000.0,pass,2025-08-04 23:26:06.179019,2025-08-04 23:26:06.179019
2332,MTUS,2021-06-30,quarterly,USD,67200000.0,327300000.0,260100000.0,260100000.0,46200000.0,21000000.0,,21000000.0,,-1700000.0,,1700000.0,,11900000.0,,16900000.0,55400000.0,1400000.0,,54000000.0,,54600000.0,71500000.0,54000000.0,pass,2025-08-05 08:53:31.453545,2025-08-05 08:53:31.453545
8861,IBEX,2023-06-30,annual,USD,148126000.0,523118000.0,374992000.0,374992000.0,40478000.0,88663000.0,,107648000.0,,-152000.0,640000.0,792000.0,,,,18985000.0,40326000.0,8744000.0,,31582000.0,,41118000.0,60103000.0,31582000.0,pass,2025-08-05 10:43:33.681021,2025-08-05 10:43:33.681021
2350,NGS,2005-03-31,quarterly,USD,3921211.0,11041235.0,7120024.0,7120024.0,1836905.0,1133491.0,0.0,2084306.0,,,,422000.0,,,,967054.0,1425967.0,527607.0,,0.0,,1836905.0,2803959.0,898360.0,pass,2025-08-05 09:08:51.611462,2025-08-05 09:08:51.611462
10185,ESQ,2024-12-31,annual,USD,120124000.0,138268000.0,18144000.0,18144000.0,59281000.0,38788000.0,,60843000.0,,99929000.0,113373000.0,13444000.0,,,,3287000.0,59281000.0,15623000.0,,43658000.0,,59281000.0,62568000.0,43658000.0,pass,2025-08-05 10:45:49.109180,2025-08-05 10:45:49.109180
5994,COF,2023-12-31,annual,USD,25769000000.0,36787000000.0,11018000000.0,11018000000.0,-4000000.0,9302000000.0,,20316000000.0,,28919000000.0,39951000000.0,1598000000.0,,,,3226000000.0,6045000000.0,1158000000.0,,5413000000.0,,6045000000.0,9271000000.0,4887000000.0,pass,2025-08-04 23:27:58.416353,2025-08-04 23:27:58.416353
8714,HIG,2021-09-30,quarterly,USD,2266000000.0,5686000000.0,3420000000.0,3420000000.0,583000000.0,1200000000.0,,5103000000.0,,-58000000.0,58000000.0,58000000.0,,,,437000000.0,583000000.0,101000000.0,,482000000.0,,641000000.0,809000000.0,482000000.0,pass,2025-08-05 09:03:17.860012,2025-08-05 09:03:17.860012
19902,FSACU,,annual,,,,,,,,,,,,,,,,,,,,,,,,,,error,2025-08-05 10:05:50.133084,2025-08-05 10:05:50.133084
1924,KBSX,2019-03-31,quarterly,None,3004000.0,5491000.0,2487000.0,2487000.0,624675.0,987331.0,285332.0,2380000.0,,,,,,,,235177.0,732892.0,120755.0,,,,624675.0,859852.0,612137.0,pass,2025-08-05 11:10:13.325790,2025-08-05 11:10:13.325790
4580,SILC,2022-12-31,quarterly,USD,14989000.0,45193000.0,30204000.0,30204000.0,7062000.0,1042000.0,5076000.0,7927000.0,,439000.0,,439000.0,,,,603750.0,7501000.0,1880000.0,,5621000.0,,6458250.0,7062000.0,5621000.0,pass,2025-08-05 11:05:07.202655,2025-08-05 11:05:07.202655
1220,PHAT,2022-12-31,annual,USD,-620000.0,0.0,620000.0,620000.0,-172440000.0,100999000.0,71441000.0,172440000.0,,-25173000.0,2132000.0,27305000.0,,,,620000.0,-197723000.0,25283000.0,,-197723000.0,,-172440000.0,-171820000.0,-223006000.0,pass,2025-08-05 11:06:13.776734,2025-08-05 11:06:13.776734
5847,CERS,2024-09-30,quarterly,USD,26199000.0,46017000.0,19818000.0,19818000.0,-961000.0,17786000.0,14013000.0,31799000.0,,-2260000.0,,2260000.0,,,,412000.0,-2858000.0,76000.0,,-2934000.0,,-598000.0,-186000.0,-2934000.0,pass,2025-08-05 10:38:42.642320,2025-08-05 10:38:42.642320
2666,MFAO,,quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,empty,2025-08-05 00:00:33.689807,2025-08-05 00:00:33.689807
9424,ISRG,2011-12-31,quarterly,USD,362900000.0,496800000.0,133900000.0,133900000.0,199500000.0,122000000.0,41400000.0,163400000.0,,,,0.0,,3600000.0,,12500000.0,203100000.0,51900000.0,,151200000.0,,199500000.0,212000000.0,151200000.0,pass,2025-08-05 09:43:43.060263,2025-08-05 09:43:43.060263
9850,IDN,2010-06-30,quarterly,USD,2000615.0,3003018.0,1002403.0,1002403.0,-594173.0,1549125.0,600352.0,2594788.0,,,,7500.0,,,,277055.0,-601650.0,0.0,,0.0,,-594173.0,-317118.0,-601650.0,pass,2025-08-05 09:46:14.282307,2025-08-05 09:46:14.282307
10203,ESE,2006-09-30,quarterly,USD,43114000.0,121769000.0,78655000.0,78655000.0,12537000.0,28308000.0,20043000.0,30577000.0,,,,0.0,,,,4896000.0,13185000.0,2616000.0,,0.0,,12537000.0,17433000.0,10569000.0,pass,2025-08-05 08:56:05.194034,2025-08-05 08:56:05.194034
3666,XPON,2019-12-31,annual,USD,495536.0,1412699.0,917163.0,917163.0,-102063.0,441706.0,17319.0,597599.0,,-99060.0,5.0,99065.0,,,,13785.0,-201123.0,150.0,,-201273.0,,-102058.0,-88273.0,-201273.0,pass,2025-08-05 09:34:49.274422,2025-08-05 09:34:49.274422
4658,SHCAU,,quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,error,2025-08-05 09:22:27.243928,2025-08-05 09:22:27.243928
2491,NEU,2013-09-30,quarterly,USD,163823000.0,580455000.0,416632000.0,416632000.0,87072000.0,40886000.0,35865000.0,76751000.0,,,,4259000.0,,-613000.0,,10042000.0,82200000.0,25179000.0,,57021000.0,,86459000.0,96501000.0,78896000.0,pass,2025-08-04 23:55:41.636817,2025-08-04 23:55:41.636817
2847,MOFG,2005-09-30,quarterly,USD,6818000.0,10848000.0,4030000.0,4030000.0,1771000.0,2821000.0,,5047000.0,,,,3954000.0,,,,661871.0,1771000.0,590000.0,,,,1773898.0,2435769.0,1181000.0,pass,2025-08-05 11:21:40.621695,2025-08-05 11:21:40.621695
5086,SXI,2006-03-31,quarterly,USD,42487000.0,148496000.0,106009000.0,106009000.0,9280000.0,33134000.0,0.0,33138000.0,,,,1977000.0,,,,2396000.0,7312000.0,2526000.0,,0.0,,10149000.0,12545000.0,5527000.0,pass,2025-08-04 23:39:30.620633,2025-08-04 23:39:30.620633
6465,CASS,2015-09-30,quarterly,USD,7963000.0,30597000.0,22634000.0,22634000.0,-35687000.0,17761000.0,0.0,22634000.0,,,,498000.0,,,,2262000.0,7963000.0,2083000.0,,5880000.0,,8461000.0,10723000.0,5880000.0,pass,2025-08-05 10:47:18.983737,2025-08-05 10:47:18.983737
10431,EBTC,2007-12-31,annual,USD,49787000.0,75145000.0,25358000.0,25358000.0,14943000.0,21646000.0,,34844000.0,,,,24358000.0,,,,2623000.0,14943000.0,5045000.0,,,,14943000.0,17566000.0,9898000.0,pass,2025-08-05 09:15:46.333269,2025-08-05 09:15:46.333269
1880,KOSS,2020-06-30,annual,USD,5662608.0,18311830.0,12649222.0,12649222.0,-484042.0,6146650.0,397360.0,6146650.0,,20185.0,20185.0,350814.0,,,,330629.0,-463857.0,1740.0,,-465597.0,,-484042.0,-153413.0,-465597.0,pass,2025-08-05 11:09:02.751247,2025-08-05 11:09:02.751247
4652,SGU,2007-12-31,quarterly,USD,82112000.0,453944000.0,371832000.0,371832000.0,30059000.0,4846000.0,0.0,52053000.0,,,,5059000.0,,,,7578000.0,25882000.0,785000.0,,0.0,,30059000.0,37637000.0,25097000.0,pass,2025-08-05 00:12:15.268119,2025-08-05 00:12:15.268119
7141,CVGI,2021-03-31,quarterly,USD,31121000.0,245122000.0,214001000.0,214001000.0,15403000.0,15718.0,,15718000.0,,-5041000.0,,5041000.0,,656000.0,,4642000.0,11018000.0,2528000.0,,8490000.0,,15508000.0,20150000.0,8490000.0,pass,2025-08-05 09:17:55.927252,2025-08-05 09:17:55.927252
11481,FMS,2021-03-31,quarterly,EUR,1206657000.0,4210125000.0,3003468000.0,3003468000.0,474253000.0,711515000.0,48645000.0,760160000.0,,-76072000.0,15256000.0,91328000.0,,,,388202000.0,398181000.0,93847000.0,,304334000.0,,489509000.0,877711000.0,248946000.0,pass,2025-08-04 23:33:07.206699,2025-08-04 23:33:07.206699
7320,AMC,2019-12-31,quarterly,USD,939600000.0,1447700000.0,508100000.0,508100000.0,131600000.0,267300000.0,,896200000.0,,-85700000.0,55600000.0,85700000.0,,-4600000.0,,112900000.0,-46900000.0,-33400000.0,,-13500000.0,,38800000.0,151700000.0,-13500000.0,pass,2025-08-04 23:34:58.640753,2025-08-04 23:34:58.640753
7333,AMGN,2016-03-31,quarterly,USD,4509000000.0,5527000000.0,1018000000.0,1018000000.0,2402000000.0,1203000000.0,872000000.0,2107000000.0,,,,294000000.0,,150000000.0,,521000000.0,2258000000.0,358000000.0,,1900000000.0,,2435000000.0,2956000000.0,1900000000.0,pass,2025-08-05 11:18:48.012207,2025-08-05 11:18:48.012207
3818,ZD,2010-06-30,quarterly,USD,50931000.0,61311000.0,10380000.0,10380000.0,25893000.0,11848000.0,2893000.0,25038000.0,,,,0.0,,1067000.0,,3929000.0,26960000.0,8250000.0,,18710000.0,,21964000.0,25893000.0,18710000.0,pass,2025-08-05 10:28:55.867807,2025-08-05 10:28:55.867807
5492,SLNHP,2013-06-30,quarterly,USD,1466000.0,2267000.0,801000.0,801000.0,232000.0,,307000.0,1234000.0,,,,33000.0,,,,22000.0,241000.0,156000.0,,,,232000.0,254000.0,100000.0,pass,2025-08-05 10:07:23.415766,2025-08-05 10:07:23.415766
7497,ARCC,2007-12-31,quarterly,USD,2658768.0,2658768.0,24500000.0,24500000.0,26390042.0,9662560.0,0.0,-736357.0,,,,16400000.0,,,,-1840396.0,59162330.0,-714368.0,,0.0,,1430068.0,-410328.0,47640702.0,pass,2025-08-05 10:11:35.596830,2025-08-05 10:11:35.596830
11194,FLD,2023-03-31,quarterly,USD,,,,,-873000.0,872897.0,,872897.0,,,,0.0,,,,2697000.0,1824000.0,555770.0,,,,-873000.0,1824000.0,1268000.0,pass,2025-08-05 09:16:18.471149,2025-08-05 09:16:18.471149
8837,IBKR,2013-09-30,quarterly,USD,305426000.0,305426000.0,112449000.0,112449000.0,237697000.0,14100000.0,,67729000.0,,,,12191000.0,,,,4475000.0,196382000.0,10414000.0,,198159000.0,,237697000.0,242172000.0,16447000.0,pass,2025-08-05 11:10:11.568586,2025-08-05 11:10:11.568586
2711,MRAM,2020-03-31,quarterly,USD,5351000.0,10108000.0,4757000.0,4757000.0,-1582000.0,2800000.0,3030000.0,6933000.0,,-172000.0,172000.0,172000.0,,22000.0,,409000.0,-1732000.0,194000.0,,-1732000.0,,-1560000.0,-1151000.0,-1732000.0,pass,2025-08-05 10:27:09.492856,2025-08-05 10:27:09.492856
11375,FRO,2008-09-30,quarterly,USD,123511000.0,276377000.0,152866000.0,152866000.0,56859000.0,8560000.0,,71499000.0,,,,48993000.0,,,,56547000.0,22689000.0,-1056000.0,,,,151970000.0,208517000.0,22689000.0,pass,2025-08-05 00:13:22.804111,2025-08-05 00:13:22.804111
1143,PLUS,2016-06-30,quarterly,USD,67664000.0,298503000.0,230839000.0,230839000.0,17835000.0,48054000.0,0.0,49829000.0,,,,349000.0,,,,2775000.0,17486000.0,6815000.0,,10671000.0,,17557000.0,20332000.0,10671000.0,pass,2025-08-05 09:49:19.615194,2025-08-05 09:49:19.615194
2511,NEE,2024-12-31,quarterly,USD,2977000000.0,5385000000.0,2408000000.0,2408000000.0,941000000.0,,,2036000000.0,,725000000.0,130000000.0,725000000.0,,,,1582000000.0,1044000000.0,171000000.0,,873000000.0,,319000000.0,1901000000.0,1203000000.0,pass,2025-08-05 08:45:36.615864,2025-08-05 08:45:36.615864
8026,BFS,2022-06-30,quarterly,USD,45496000.0,60293000.0,14797000.0,14797000.0,27454000.0,5665000.0,,18042000.0,,-10457000.0,2000.0,9994000.0,,,,12077000.0,16997000.0,6317000.0,,16997000.0,,27454000.0,39531000.0,10217000.0,pass,2025-08-05 08:57:41.733411,2025-08-05 08:57:41.733411
11839,NCRA,2016-12-31,annual,USD,0.0,0.0,0.0,0.0,-880.0,1218.0,0.0,875.0,,,,0.0,,0.0,,-120.0,-875.0,0.0,,-1000.0,,-880.0,-1000.0,-875.0,pass,2025-08-05 10:05:44.589087,2025-08-05 10:05:44.589087
2754,MSDL,2024-06-30,quarterly,USD,87397000.0,103796000.0,16399000.0,16399000.0,77771000.0,13437000.0,,9626000.0,,72620000.0,101922000.0,29302000.0,,,,,59045000.0,500000.0,,59045000.0,,,88347000.0,59045000.0,pass,2025-08-05 00:10:45.974148,2025-08-05 00:10:45.974148
9231,HD,2005-10-31,quarterly,USD,6963000000.0,20744000000.0,13781000000.0,13781000000.0,2473000000.0,4119000000.0,0.0,4490000000.0,,,,21000000.0,,,,405000000.0,2452000000.0,914000000.0,,0.0,,2473000000.0,2878000000.0,1538000000.0,pass,2025-08-05 00:15:24.226079,2025-08-05 00:15:24.226079
2899,UNMA,2025-03-31,quarterly,None,3091600000.0,3091600000.0,,,213300000.0,,,2878300000.0,,,,52000000.0,,,,,243600000.0,54500000.0,,,,,213300000.0,189100000.0,pass,2025-08-05 09:00:55.981223,2025-08-05 09:00:55.981223
7131,CTEV,2023-12-31,quarterly,USD,183473000.0,244135000.0,60662000.0,60662000.0,40812000.0,36102000.0,,142661000.0,,-81882000.0,1123000.0,83005000.0,,,,108040000.0,-31777000.0,-386000.0,,-31391000.0,,51228000.0,159268000.0,-31391000.0,pass,2025-08-04 23:25:30.718894,2025-08-04 23:25:30.718894
5205,STN,2012-06-30,annual,CAD,1258611000.0,2760967000.0,1502356000.0,1502356000.0,-1325203000.0,762863000.0,,0.0,,,,0.0,,,,,-1445007000.0,-11437000.0,,-1433570000.0,,-1334677000.0,,-1433570000.0,pass,2025-08-04 23:25:42.947422,2025-08-04 23:25:42.947422
6175,BW,2022-12-31,annual,USD,185600000.0,889800000.0,704200000.0,704200000.0,29100000.0,187000000.0,3800000.0,190800000.0,,-44342000.0,45000000.0,45000000.0,,33643000.0,,21628000.0,-15500000.0,11100000.0,,-26584000.0,,35932000.0,57560000.0,-26600000.0,pass,2025-08-05 09:04:04.432181,2025-08-05 09:04:04.432181
2352,NGVT,2024-03-31,quarterly,USD,99700000.0,340100000.0,250600000.0,250600000.0,45700000.0,47200000.0,6800000.0,44500000.0,,-22300000.0,1000000.0,23300000.0,,,,29600000.0,-71900000.0,-15900000.0,,-56000000.0,,-48599999.0,-18999999.0,-56000000.0,pass,2025-08-05 00:07:43.313854,2025-08-05 00:07:43.313854
4453,SANW,2018-06-30,quarterly,USD,1099969.0,9891828.0,8791859.0,8791859.0,-3431432.0,2465818.0,1225319.0,4532605.0,,,,669534.0,,-44086.0,,841468.0,-4094290.0,191858.0,,-4286150.0,,-3424756.0,-2583288.0,-4286148.0,pass,2025-08-05 11:18:02.052266,2025-08-05 11:18:02.052266
9480,IVR,2021-03-31,quarterly,USD,-3336000.0,-3242000.0,94000.0,94000.0,-10935000.0,6877000.0,,1993000.0,,41670000.0,40010000.0,1660000.0,,-44068000.0,,-5239000.0,-9275000.0,,,-9275000.0,,-10935000.0,-16174000.0,-9275000.0,pass,2025-08-04 23:29:56.678228,2025-08-04 23:29:56.678228
2991,UBFO,2009-09-30,quarterly,USD,7743000.0,9889000.0,2146000.0,2146000.0,893000.0,2531000.0,0.0,6850000.0,,,,1711000.0,,,,583000.0,893000.0,200000.0,,0.0,,893000.0,1476000.0,693000.0,pass,2025-08-05 09:57:04.630611,2025-08-05 09:57:04.630611
11474,FMC,2022-12-31,quarterly,USD,685600000.0,1622000000.0,936400000.0,936400000.0,343800000.0,212500000.0,84400000.0,296900000.0,,-44800000.0,44800000.0,44800000.0,,,,38800000.0,347600000.0,12200000.0,,335400000.0,,391400000.0,430200000.0,273900000.0,pass,2025-08-04 23:26:30.579779,2025-08-04 23:26:30.579779
7151,CVLT,2019-12-31,quarterly,USD,145828000.0,176351000.0,30523000.0,30523000.0,-479000.0,23864000.0,30503000.0,144286000.0,,786000.0,786000.0,100000.0,,786000.0,,5564000.0,307000.0,957000.0,,-650000.0,,1542000.0,7106000.0,-650000.0,pass,2025-08-05 10:22:26.596294,2025-08-05 10:22:26.596294
6902,CRWS,2018-09-30,quarterly,USD,6370000.0,20536000.0,14166000.0,14166000.0,2455000.0,3827000.0,28000.0,3827000.0,,,,88000.0,,1000.0,,369000.0,2456000.0,647000.0,,1809000.0,,2544000.0,2913000.0,1809000.0,pass,2025-08-05 09:44:26.319704,2025-08-05 09:44:26.319704
7066,DATS,2015-06-30,quarterly,None,-16505.0,,16505.0,16505.0,-38785.0,22280.0,,22147.0,,,,,,,,38785.0,-38783.0,2.0,,,,-38783.0,2.0,-38783.0,pass,2025-08-05 10:56:48.284107,2025-08-05 10:56:48.284107
